1	7986461	7760
2	7986463	7761
3	7986465	7762
4	7986467	8058
5	7986469	8059
6	7987481	7763
7	7987483	7764
8	7987485	7765
9	7987487	7766
10	7987489	8060
11	7987491	8061
12	7987493	8062
13	7987495	8063
14	7987497	8064
15	7987499	11136
16	7988505	7767
17	7988507	7768
18	7988509	8065
19	7988511	8066
20	7988513	8067
21	7988515	8068
22	7988517	8069
23	7988519	11690
24	7988521	11691
25	7988523	11692
26	7988525	11137
27	7988527	11693
28	7989527	7769
29	7989529	7770
30	7989531	8070
31	7989533	8071
32	7989535	8072
33	7989537	8073
34	7989539	8074
35	7989541	11138
36	7989543	11139
37	7989545	11694
38	7989547	11695
39	7989549	11696
40	7989551	11697
41	7989553	11698
42	7990549	7771
43	7990551	8075
44	7990553	8076
45	7990555	8077
46	7990557	8078
47	7990559	8079
48	7990561	8080
49	7990563	11140
50	7990565	11141
51	7990567	11142
52	7990569	11143
53	7990571	11699
54	7990573	11700
55	7990575	11701
56	7990577	11702
57	7991573	8081
58	7991575	8082
59	7991577	8083
60	7991579	8084
61	7991581	8085
62	7991583	11144
63	7991585	11703
64	7991587	11704
65	7991589	11145
66	7991591	11146
67	7991593	11705
68	7991595	11706
69	7991597	11707
70	7991599	11708
71	7991601	11709
72	7991603	14603
73	7992595	8086
74	7992597	8087
75	7992599	8088
76	7992601	8089
77	7992603	8090
78	7992605	11147
79	7992607	11710
80	7992609	11711
81	7992611	11712
82	7992613	11713
83	7992615	11714
84	7992617	11715
85	7992619	11716
86	7992621	11717
87	7992623	14604
88	7992625	14605
89	7993617	8091
90	7993619	8092
91	7993621	8093
92	7993623	8094
93	7993625	11718
94	7993627	11148
95	7993629	11149
96	7993631	11150
97	7993633	11719
98	7993635	11720
99	7993637	11721
100	7993639	11722
101	7993641	11723
102	7993643	11724
103	7993645	14257
104	7993647	16313
105	7993649	17013
106	7994641	8095
107	7994643	8096
108	7994645	8097
109	7994647	11725
110	7994649	11151
111	7994651	11726
112	7994653	11152
113	7994655	11727
114	7994657	11728
115	7994659	11729
116	7994661	11730
117	7994663	11731
118	7994665	17014
119	7994667	16314
120	7994669	14258
121	7994671	17015
122	7994673	14606
123	7995665	8098
124	7995667	8099
125	7995669	11732
126	7995671	11153
127	7995673	11154
128	7995675	11733
129	7995677	11734
130	7995679	11735
131	7995681	11736
132	7995683	11737
133	7995685	11738
134	7995687	14259
135	7995689	14607
136	7995691	16315
137	7995693	14608
138	7995695	17839
139	7995697	17016
140	7996689	11739
141	7996691	11155
142	7996693	11740
143	7996695	11741
144	7996697	11742
145	7996699	11743
146	7996701	11744
147	7996703	11745
148	7996705	11746
149	7996707	11747
150	7996709	14609
151	7996711	14610
152	7996713	14260
153	7996715	14261
154	7996717	16684
155	7996719	18090
156	7996721	14611
157	7997715	11748
158	7997717	11156
159	7997719	11749
160	7997721	11750
161	7997723	11751
162	7997725	11752
163	7997727	11753
164	7997729	14612
165	7997731	16316
166	7997733	14262
167	7997735	14263
168	7997737	17017
169	7997739	17840
170	7997741	14613
171	7997743	17018
172	7997745	17841
173	7998739	11754
174	7998741	11755
175	7998743	11756
176	7998745	11757
177	7998747	11758
178	7998749	11759
179	7998751	17019
180	7998753	14264
181	7998755	14614
182	7998757	17020
183	7998759	14615
184	7998761	17021
185	7998763	14616
186	7998765	16685
187	7998767	14617
188	7999763	11760
189	7999765	11761
190	7999767	11762
191	7999769	11763
192	7999771	14265
193	7999773	17022
194	7999775	14618
195	7999777	14619
196	7999779	14620
197	7999781	14621
198	7999783	17678
199	7999785	16686
200	7999787	18076
201	7999789	16687
202	7999791	16688
203	8000787	11764
204	8000789	11765
205	8000791	11766
206	8000793	16689
207	8000795	16317
208	8000797	17842
209	8000799	14266
210	8000801	17023
211	8000803	14622
212	8000805	14623
213	8000807	14624
214	8000809	18091
215	8000811	17843
216	8000813	16690
217	8001813	14267
218	8001815	17024
219	8001817	17949
220	8001819	14625
221	8001821	14626
222	8001823	14627
223	8001825	14628
224	8001827	14629
225	8001829	17025
226	8001831	14630
227	8001833	17844
228	8001835	16691
229	8001837	17845
230	8002837	16318
231	8002839	14631
232	8002841	14268
233	8002843	14632
234	8002845	17846
235	8002847	17950
236	8002849	17951
237	8002851	17026
238	8002853	17027
239	8002855	18092
240	8002857	17028
241	8002859	16692
242	8003863	17029
243	8003865	17952
244	8003867	14633
245	8003869	14634
246	8003871	17953
247	8003873	14635
248	8003875	16693
249	8003877	16694
250	8003879	17847
251	8003881	17030
252	8004889	16695
253	8004891	17848
254	8004893	17849
255	8004895	14636
256	8004897	17954
257	8004899	18093
258	8004901	18094
259	8004903	18117
260	8247583	7772
261	8247585	7773
262	8247587	7774
263	8247589	7775
264	8247591	7776
265	8247593	8100
266	8247595	8101
267	8247597	8102
268	8247599	8103
269	8248603	7777
270	8248605	7778
271	8248607	7779
272	8248609	7780
273	8248611	7781
274	8248613	7782
275	8248615	8104
276	8248617	8105
277	8248619	8106
278	8248621	8107
279	8248623	11157
280	8248625	11767
281	8248627	11768
282	8248629	11158
283	8249625	7783
284	8249627	7784
285	8249629	7785
286	8249631	7786
