1	7986461	8088
2	7986463	8415
3	7986465	8416
4	7986467	8417
5	7986469	8418
6	7987481	8089
7	7987483	8090
8	7987485	8091
9	7987487	8419
10	7987489	8420
11	7987491	8421
12	7987493	11587
13	7987495	10942
14	7987497	11588
15	7987499	11589
16	7988505	8092
17	7988507	8093
18	7988509	8422
19	7988511	8423
20	7988513	8424
21	7988515	11590
22	7988517	11591
23	7988519	10943
24	7988521	11592
25	7988523	11593
26	7988525	11594
27	7988527	11595
28	7989527	8094
29	7989529	8095
30	7989531	8425
31	7989533	8426
32	7989535	8427
33	7989537	8428
34	7989539	10944
35	7989541	11596
36	7989543	10945
37	7989545	11597
38	7989547	11598
39	7989549	11599
40	7989551	14271
41	7989553	14272
42	7990549	8096
43	7990551	8097
44	7990553	8098
45	7990555	8429
46	7990557	8430
47	7990559	8431
48	7990561	10946
49	7990563	10947
50	7990565	11600
51	7990567	11601
52	7990569	11602
53	7990571	11603
54	7990573	11604
55	7990575	14273
56	7990577	14274
57	7991573	8099
58	7991575	8100
59	7991577	8432
60	7991579	8433
61	7991581	8434
62	7991583	8435
63	7991585	10948
64	7991587	10949
65	7991589	11605
66	7991591	11606
67	7991593	11607
68	7991595	11608
69	7991597	14275
70	7991599	14276
71	7991601	14277
72	7991603	14278
73	7992595	8101
74	7992597	8102
75	7992599	8103
76	7992601	8436
77	7992603	8437
78	7992605	8438
79	7992607	10950
80	7992609	10951
81	7992611	10952
82	7992613	11609
83	7992615	11610
84	7992617	11611
85	7992619	14279
86	7992621	14280
87	7992623	14281
88	7992625	14282
89	7993617	8104
90	7993619	8105
91	7993621	8106
92	7993623	8439
93	7993625	8440
94	7993627	8441
95	7993629	8442
96	7993631	10953
97	7993633	10954
98	7993635	11612
99	7993637	11613
100	7993639	11614
101	7993641	11615
102	7993643	14283
103	7993645	14284
104	7993647	13961
105	7993649	14285
106	7994641	8107
107	7994643	8108
108	7994645	8443
109	7994647	8444
110	7994649	8445
111	7994651	8446
112	7994653	10955
113	7994655	10956
114	7994657	11616
