1	10601719	5237
2	10602737	6266
3	10602739	7006
4	10602741	7007
5	10602743	7008
6	10602745	6267
7	10602747	6268
8	10603757	6269
9	10603759	3817
10	10603761	6270
11	10603763	6271
12	10603765	5238
13	10603767	6272
14	10603769	7009
15	10603771	3818
16	10603773	7010
17	10603775	6273
18	10604781	6274
19	10604783	5239
20	10604785	6275
21	10604787	3819
22	10604789	7011
23	10604791	6276
24	10604793	6277
25	10604795	6278
26	10604797	7511
27	10604799	7012
28	10604801	7013
29	10605803	5240
30	10605805	6279
31	10605807	5241
32	10605809	6280
33	10605811	3820
34	10605813	6281
35	10605815	3821
36	10605817	3822
37	10605819	5242
38	10605821	7512
39	10605823	6282
40	10605825	5243
41	10605827	7014
42	10606825	3823
43	10606827	5244
44	10606829	6283
45	10606831	5245
46	10606833	6284
47	10606835	6285
48	10606837	5246
49	10606839	7015
50	10606841	6286
51	10606843	5247
52	10606845	7016
53	10606847	6287
54	10606849	7017
55	10606851	6288
56	10606853	7018
57	10607847	7019
58	10607849	6289
59	10607851	3824
60	10607853	7020
61	10607855	6290
62	10607857	7021
63	10607859	7022
64	10607861	3825
65	10607863	7023
66	10607865	3826
67	10607867	7024
68	10607869	5248
69	10607871	5249
70	10607873	5250
71	10607875	6291
72	10607877	6292
73	10608869	6293
74	10608871	5251
75	10608873	5252
76	10608875	6294
77	10608877	6295
78	10608879	7025
79	10608881	3827
80	10608883	7513
81	10608885	7514
82	10608887	7515
83	10608889	7516
84	10608891	5253
85	10608893	6296
86	10608895	6297
87	10608897	7517
88	10608899	7518
89	10608901	7026
90	10609891	7027
91	10609893	5254
92	10609895	7028
93	10609897	7519
94	10609899	7029
95	10609901	6298
96	10609903	5255
97	10609905	7030
98	10609907	7031
99	10609909	7520
100	10609911	7521
101	10609913	7522
102	10609915	7032
103	10609917	6299
104	10609919	7523
105	10609921	5256
106	10609923	7524
107	10609925	7525
108	10609927	6300
109	10610915	7033
110	10610917	7034
111	10610919	7035
112	10610921	7526
113	10610923	7036
114	10610925	7037
115	10610927	5257
116	10610929	5258
117	10610931	7038
118	10610933	5259
119	10610935	6301
120	10610937	6302
121	10610939	6303
122	10610941	7527
123	10610943	7039
124	10610945	7528
125	10610947	6304
126	10610949	7529
127	10610951	7040
128	10611939	6305
129	10611941	6306
130	10611943	3828
131	10611945	6307
132	10611947	7530
133	10611949	7041
134	10611951	5260
135	10611953	6308
136	10611955	5261
137	10611957	7042
138	10611959	6309
139	10611961	7531
140	10611963	7532
141	10611965	7533
142	10611967	6310
143	10611969	5262
144	10611971	7534
145	10611973	7535
146	10611975	7536
147	10612963	7043
148	10612965	5263
149	10612967	7044
150	10612969	6311
151	10612971	5264
152	10612973	7045
153	10612975	7537
154	10612977	7046
155	10612979	7538
156	10612981	6312
157	10612983	7047
158	10612985	7539
159	10612987	6313
160	10612989	7540
161	10612991	7541
162	10612993	6314
163	10612995	6315
164	10612997	7542
165	10612999	6316
166	10613987	7543
167	10613989	5265
168	10613991	6317
169	10613993	7048
170	10613995	7544
171	10613997	7545
172	10613999	6318
173	10614001	6319
174	10614003	6320
175	10614005	5266
176	10614007	7049
177	10614009	6321
178	10614011	7050
179	10614013	6322
180	10614015	7546
181	10614017	7547
182	10614019	7548
183	10614021	7549
184	10614023	7550
185	10615011	7551
186	10615013	7552
187	10615015	7553
188	10615017	7554
189	10615019	7555
190	10615021	7556
191	10615023	7557
192	10615025	5267
193	10615027	5268
194	10615029	7558
195	10615031	6323
196	10615033	6324
197	10615035	6325
198	10615037	6326
199	10615039	6327
200	10615041	7051
201	10615043	7052
202	10615045	7559
203	10615047	6328
204	10616035	7053
205	10616037	7560
206	10616039	7561
207	10616041	7562
208	10616043	7563
209	10616045	5269
210	10616047	5270
211	10616049	7054
212	10616051	7564
213	10616053	7565
214	10616055	7055
215	10616057	7566
216	10616059	6329
217	10616061	7056
218	10616063	7057
219	10616065	6330
220	10616067	7567
221	10616069	7058
222	10616071	7568
223	10617059	7569
224	10617061	6331
225	10617063	6332
226	10617065	7059
227	10617067	6333
228	10617069	7570
229	10617071	6334
230	10617073	7571
231	10617075	6335
232	10617077	6336
233	10617079	6337
234	10617081	7572
235	10617083	7060
236	10617085	6338
237	10617087	7061
238	10617089	7062
239	10617091	7063
240	10617093	7064
241	10617095	7065
242	10618083	6339
243	10618085	7573
244	10618087	6340
245	10618089	7574
246	10618091	7066
247	10618093	7575
248	10618095	7067
249	10618097	7576
250	10618099	7577
251	10618101	7578
252	10618103	7579
253	10618105	7580
254	10618107	7581
255	10618109	7582
256	10618111	7068
257	10618113	7583
258	10618115	10711
259	10618117	10712
260	10618119	10993
261	10619109	5271
262	10619111	7069
263	10619113	7584
264	10619115	7070
265	10619117	6341
266	10619119	7585
267	10619121	7586
268	10619123	7587
269	10619125	7071
270	10619127	7588
271	10619129	7589
272	10619131	7072
273	10619133	7073
274	10619135	10713
275	10619137	10994
276	10619139	10876
277	10619141	10995
278	10619143	10877
279	10619145	10996
280	10620133	7590
281	10620135	7591
282	10620137	7592
283	10620139	7593
284	10620141	7594
285	10620143	7595
286	10620145	7596
287	10620147	7074
288	10620149	7075
289	10620151	7597
290	10620153	10997
291	10620155	10998
292	10620157	10457
293	10620159	10999
294	10620161	10714
295	10620163	10458
296	10620165	11000
297	10620167	10715
298	10620169	11001
299	10621159	7076
300	10621161	7598
301	10621163	6342
302	10621165	7599
303	10621167	7600
304	10621169	7601
305	10621171	7602
306	10621173	11002
307	10621175	10459
308	10621177	10878
309	10621179	10460
310	10621181	10461
311	10621183	11003
312	10621185	11004
313	10621187	11005
314	10621189	10879
315	10621191	11006
316	10621193	10716
317	10622185	7603
318	10622187	7077
319	10622189	7604
320	10622191	10880
321	10622193	10881
322	10622195	10882
323	10622197	10883
324	10622199	10717
325	10622201	11007
326	10622203	11008
327	10622205	10884
328	10622207	11009
329	10622209	10885
330	10622211	10886
331	10622213	10718
332	10622215	10719
333	10622217	13212
334	10623211	11010
335	10623213	10462
336	10623215	10887
337	10623217	10720
338	10623219	11011
339	10623221	11012
340	10623223	11013
341	10623225	11014
342	10623227	11015
343	10623229	10721
344	10623231	10888
345	10623233	12702
346	10623235	12359
347	10623237	10889
348	10623239	12703
349	10624237	11016
350	10624239	10463
351	10624241	11017
352	10624243	11018
353	10624245	11019
354	10624247	10722
355	10624249	10464
356	10624251	12704
357	10624253	13111
358	10624255	12964
359	10624257	13213
360	10624259	13214
361	10624261	12360
362	10624263	13215
363	10625263	11020
364	10625265	10890
365	10625267	10723
366	10625269	12705
367	10625271	13216
368	10625273	12361
369	10625275	12706
370	10625277	13217
371	10625279	13112
372	10625281	13113
373	10625283	13218
374	10625285	12707
375	10626289	13114
376	10626291	12362
377	10626293	13219
378	10626295	12708
379	10626297	12363
380	10626299	12965
381	10626301	13115
382	10626303	12709
383	10626305	12966
384	10626307	12710
385	10626309	12711
386	10627315	13220
387	10627317	13221
388	10627319	13116
389	10627321	13117
390	10627323	13222
391	10627325	12712
392	10627327	13223
393	10627329	13118
394	10627331	12713
395	10628343	13224
396	10628345	13225
397	10628347	13226
398	10628349	13119
399	10628351	13227
400	10861823	5272
401	10861825	6343
402	10861827	3829
403	10861829	5273
404	10861831	3830
405	10862835	6344
406	10862837	3831
407	10862839	6345
408	10862841	6346
409	10862843	3832
410	10862845	5274
411	10862847	3833
412	10862849	6347
413	10862851	3834
414	10862853	6348
415	10862855	6349
416	10862857	6350
417	10863855	6351
418	10863857	3835
419	10863859	6352
420	10863861	6353
421	10863863	6354
422	10863865	6355
423	10863867	5275
424	10863869	5276
425	10863871	3836
426	10863873	3837
427	10863875	3838
428	10863877	7078
429	10863879	6356
430	10863881	5277
431	10863883	5278
432	10864875	6357
433	10864877	6358
434	10864879	5279
435	10864881	6359
436	10864883	3839
437	10864885	3840
438	10864887	6360
439	10864889	3841
440	10864891	6361
441	10864893	6362
442	10864895	3842
443	10864897	3843
444	10864899	6363
445	10864901	6364
446	10864903	7079
447	10864905	3844
448	10864907	7080
449	10864909	3845
450	10865897	6365
451	10865899	5280
452	10865901	3846
453	10865903	5281
454	10865905	3847
455	10865907	5282
456	10865909	3848
457	10865911	6366
458	10865913	7081
459	10865915	3849
460	10865917	3850
461	10865919	5283
462	10865921	6367
463	10865923	5284
464	10865925	5285
465	10865927	6368
466	10865929	5286
467	10865931	7082
468	10865933	7083
469	10866919	6369
470	10866921	6370
471	10866923	6371
472	10866925	3851
473	10866927	5287
474	10866929	6372
475	10866931	5288
476	10866933	6373
477	10866935	5289
478	10866937	6374
479	10866939	7084
480	10866941	5290
481	10866943	6375
482	10866945	6376
483	10866947	7085
484	10866949	6377
485	10866951	5291
486	10866953	7605
487	10866955	6378
488	10866957	3852
489	10866959	7086
490	10867941	6379
491	10867943	3853
492	10867945	5292
493	10867947	6380
494	10867949	6381
495	10867951	3854
496	10867953	5293
497	10867955	6382
498	10867957	7087
499	10867959	3855
500	10867961	6383
501	10867963	7606
502	10867965	5294
503	10867967	5295
504	10867969	7607
505	10867971	3856
506	10867973	3857
507	10867975	6384
508	10867977	6385
509	10867979	7088
510	10867981	5296
511	10867983	7089
512	10868965	6386
513	10868967	7090
514	10868969	6387
515	10868971	7091
516	10868973	6388
517	10868975	5297
518	10868977	7092
519	10868979	7093
520	10868981	7094
521	10868983	7095
522	10868985	6389
523	10868987	7096
524	10868989	6390
525	10868991	7097
526	10868993	3858
527	10868995	6391
528	10868997	5298
529	10868999	6392
530	10869001	7608
531	10869003	5299
532	10869005	7098
533	10869007	6393
534	10869987	5300
535	10869989	7099
536	10869991	3859
537	10869993	7100
538	10869995	6394
539	10869997	6395
540	10869999	3860
541	10870001	6396
542	10870003	5301
543	10870005	7101
544	10870007	7102
545	10870009	7609
546	10870011	7610
547	10870013	3861
548	10870015	3862
549	10870017	6397
550	10870019	6398
551	10870021	7103
552	10870023	6399
553	10870025	7611
554	10870027	6400
555	10870029	7612
556	10870031	7613
557	10871009	6401
558	10871011	5302
559	10871013	7104
560	10871015	6402
561	10871017	6403
562	10871019	6404
563	10871021	7105
564	10871023	7106
565	10871025	5303
566	10871027	7107
567	10871029	7108
568	10871031	6405
569	10871033	5304
570	10871035	7109
571	10871037	7614
572	10871039	6406
573	10871041	6407
574	10871043	7110
575	10871045	6408
576	10871047	5305
577	10871049	6409
578	10871051	7111
579	10871053	7615
580	10871055	7616
581	10872033	6410
582	10872035	3863
583	10872037	5306
584	10872039	5307
585	10872041	5308
586	10872043	3864
587	10872045	3865
588	10872047	3866
589	10872049	6411
590	10872051	5309
591	10872053	5310
592	10872055	5311
593	10872057	6412
594	10872059	6413
595	10872061	6414
596	10872063	5312
597	10872065	5313
598	10872067	6415
599	10872069	7617
600	10872071	6416
601	10872073	7618
602	10872075	7619
603	10872077	7620
604	10872079	5314
605	10873055	6417
606	10873057	5315
607	10873059	6418
608	10873061	3867
609	10873063	5316
610	10873065	3868
611	10873067	3869
612	10873069	5317
613	10873071	5318
614	10873073	6419
615	10873075	6420
616	10873077	7621
617	10873079	7622
618	10873081	7112
619	10873083	5319
620	10873085	5320
621	10873087	6421
622	10873089	7623
623	10873091	7624
624	10873093	6422
625	10873095	7113
626	10873097	7625
627	10873099	7626
628	10873101	7627
629	10873103	5321
630	10874079	7628
631	10874081	5322
632	10874083	5323
633	10874085	7629
634	10874087	6423
635	10874089	7630
636	10874091	3870
637	10874093	5324
638	10874095	7631
639	10874097	3871
640	10874099	6424
641	10874101	5325
642	10874103	5326
643	10874105	5327
644	10874107	5328
645	10874109	7632
646	10874111	7114
647	10874113	7633
648	10874115	5329
649	10874117	7634
650	10874119	7635
651	10874121	7115
652	10874123	7636
653	10874125	5330
654	10874127	6425
655	10875103	7637
656	10875105	7116
657	10875107	3872
658	10875109	7638
659	10875111	3873
660	10875113	6426
661	10875115	6427
662	10875117	6428
663	10875119	3874
664	10875121	5331
665	10875123	6429
666	10875125	5332
667	10875127	7639
668	10875129	5333
669	10875131	7117
670	10875133	7640
671	10875135	7641
672	10875137	5334
673	10875139	5335
674	10875141	6430
675	10875143	7642
676	10875145	7118
