1	7986461	6812
2	7986463	6813
3	7986465	6814
4	7986467	6815
5	7986469	6816
6	7987481	6817
7	7987483	6818
8	7987485	6819
9	7987487	6820
10	7987489	7187
11	7987491	7188
12	7987493	7189
13	7987495	7190
14	7987497	7191
15	7987499	7192
16	7988505	6821
17	7988507	7193
18	7988509	7194
19	7988511	7195
20	7988513	7196
21	7988515	7197
22	7988517	7198
23	7988519	7199
24	7988521	7200
25	7988523	7201
26	7988525	7202
27	7988527	11982
28	7989527	7203
29	7989529	7204
30	7989531	7205
31	7989533	7206
32	7989535	7207
33	7989537	7208
34	7989539	7209
35	7989541	7210
36	7989543	7211
37	7989545	11983
38	7989547	11440
39	7989549	11984
40	7989551	11985
41	7989553	11441
42	7990549	7212
43	7990551	7213
44	7990553	7214
45	7990555	7215
46	7990557	7216
47	7990559	7217
48	7990561	7218
49	7990563	11986
50	7990565	11987
51	7990567	11988
52	7990569	11989
53	7990571	11990
54	7990573	11991
55	7990575	11992
56	7990577	11993
57	7991573	7219
58	7991575	7220
59	7991577	7221
60	7991579	11442
61	7991581	11443
62	7991583	11994
63	7991585	11995
64	7991587	11444
65	7991589	11996
66	7991591	11997
67	7991593	11998
68	7991595	11999
69	7991597	12000
70	7991599	12001
71	7991601	12002
72	7991603	12003
73	7992595	7222
74	7992597	12004
75	7992599	11445
76	7992601	12005
77	7992603	12006
78	7992605	12007
79	7992607	12008
80	7992609	12009
81	7992611	11446
82	7992613	11447
83	7992615	12010
84	7992617	12011
85	7992619	12012
86	7992621	12013
87	7992623	12014
88	7992625	12015
89	7993617	12016
90	7993619	11448
91	7993621	12017
92	7993623	12018
93	7993625	11449
94	7993627	12019
95	7993629	12020
96	7993631	12021
97	7993633	12022
98	7993635	12023
99	7993637	12024
100	7993639	12025
101	7993641	12026
102	7993643	12027
103	7993645	12028
104	7993647	12029
105	7993649	12030
106	7994641	12031
107	7994643	11450
108	7994645	11451
109	7994647	12032
110	7994649	12033
111	7994651	12034
112	7994653	12035
113	7994655	12036
114	7994657	12037
115	7994659	12038
116	7994661	12039
117	7994663	12040
118	7994665	12041
119	7994667	12042
120	7994669	12043
121	7994671	14733
122	7994673	14734
123	7995665	12044
124	7995667	12045
125	7995669	12046
126	7995671	12047
127	7995673	12048
128	7995675	12049
129	7995677	12050
130	7995679	12051
131	7995681	12052
132	7995683	12053
133	7995685	12054
134	7995687	17009
135	7995689	16704
136	7995691	17277
137	7995693	15089
138	7995695	15090
139	7995697	17010
140	7996689	12055
141	7996691	12056
142	7996693	12057
143	7996695	12058
144	7996697	12059
145	7996699	12060
146	7996701	12061
147	7996703	15091
148	7996705	17011
149	7996707	14735
150	7996709	14736
151	7996711	14737
152	7996713	15092
153	7996715	17278
154	7996717	15093
155	7996719	17279
156	7996721	15094
157	7997715	12062
158	7997717	12063
159	7997719	12064
160	7997721	15095
161	7997723	17280
162	7997725	15096
163	7997727	15097
164	7997729	15098
165	7997731	15099
166	7997733	15100
167	7997735	17281
168	7997737	15101
169	7997739	15102
170	7997741	18009
171	7997743	17822
172	7997745	15103
173	7998739	14738
174	7998741	17012
175	7998743	14739
176	7998745	17282
177	7998747	15104
178	7998749	17283
179	7998751	15105
180	7998753	17013
181	7998755	18010
182	7998757	15106
183	7998759	17014
184	7998761	15107
185	7998763	17284
186	7998765	17285
187	7998767	17823
188	7999763	15108
189	7999765	17286
190	7999767	17015
191	7999769	15109
192	7999771	15110
193	7999773	15111
194	7999775	17287
195	7999777	17921
196	7999779	17016
197	7999781	17017
198	7999783	15112
199	7999785	17922
200	7999787	17824
201	7999789	15113
202	7999791	17018
203	8000787	17825
204	8000789	15114
205	8000791	17019
206	8000793	17923
207	8000795	17826
208	8000797	18011
209	8000799	18121
210	8000801	17020
211	8000803	17924
212	8000805	15115
213	8000807	15116
214	8000809	17925
215	8000811	15117
216	8000813	17021
217	8001813	15118
218	8001815	17288
219	8001817	15119
220	8001819	15120
221	8001821	17289
222	8001823	15121
223	8001825	15122
224	8001827	18012
225	8001829	17022
226	8001831	17290
227	8001833	17291
228	8001835	17292
229	8001837	17293
230	8002837	17827
231	8002839	17294
232	8002841	15123
233	8002843	17926
234	8002845	17295
235	8002847	17927
236	8002849	17023
237	8002851	17828
238	8002853	18013
239	8002855	17024
240	8002857	17928
241	8002859	17296
242	8003863	17297
243	8003865	18096
244	8003867	17025
245	8003869	18014
246	8003871	17298
247	8003873	18015
248	8003875	17929
249	8003877	18016
250	8003879	18017
251	8003881	18106
252	8004889	17829
