1	10601719	7871
2	10602737	5415
3	10602739	7872
4	10602741	6769
5	10602743	6770
6	10602745	7873
7	10602747	10429
8	10603757	6771
9	10603759	6772
10	10603761	7874
11	10603763	8729
12	10603765	6773
13	10603767	6774
14	10603769	7875
15	10603771	7876
16	10603773	8730
17	10603775	6775
18	10604781	7877
19	10604783	7878
20	10604785	8731
21	10604787	7879
22	10604789	5416
23	10604791	7880
24	10604793	8732
25	10604795	10430
26	10604797	6776
27	10604799	7881
28	10604801	6777
29	10605803	5417
30	10605805	5418
31	10605807	5419
32	10605809	6778
33	10605811	7882
34	10605813	7883
35	10605815	6779
36	10605817	6780
37	10605819	7884
38	10605821	11935
39	10605823	7885
40	10605825	8733
41	10605827	11490
42	10606825	7886
43	10606827	8734
44	10606829	7887
45	10606831	7888
46	10606833	7889
47	10606835	7890
48	10606837	7891
49	10606839	8735
50	10606841	7892
51	10606843	8736
52	10606845	6781
53	10606847	6782
54	10606849	11491
55	10606851	7893
56	10606853	6783
57	10607847	6784
58	10607849	6785
59	10607851	6786
60	10607853	6787
61	10607855	5420
62	10607857	6788
63	10607859	8737
64	10607861	6789
65	10607863	10431
66	10607865	6790
67	10607867	6791
68	10607869	7894
69	10607871	10432
70	10607873	8738
71	10607875	6792
72	10607877	8739
73	10608869	7895
74	10608871	7896
75	10608873	6793
76	10608875	6794
77	10608877	8740
78	10608879	7897
79	10608881	6795
80	10608883	8741
81	10608885	7898
82	10608887	10433
83	10608889	7899
84	10608891	7900
85	10608893	10434
86	10608895	8742
87	10608897	7901
88	10608899	11003
89	10608901	11492
90	10609891	7902
91	10609893	7903
92	10609895	7904
93	10609897	5421
94	10609899	8743
95	10609901	5422
96	10609903	8744
97	10609905	6796
98	10609907	5423
99	10609909	6797
100	10609911	7905
101	10609913	8745
102	10609915	11493
103	10609917	7906
104	10609919	6798
105	10609921	11004
106	10609923	8746
107	10609925	8747
108	10609927	12178
109	10610915	7907
110	10610917	5424
111	10610919	7908
112	10610921	7909
113	10610923	5425
114	10610925	7910
115	10610927	6799
116	10610929	6800
117	10610931	7911
118	10610933	7912
119	10610935	11494
120	10610937	11495
121	10610939	10435
122	10610941	6801
123	10610943	7913
124	10610945	8748
125	10610947	8749
126	10610949	8750
127	10610951	7914
128	10611939	5426
129	10611941	6802
130	10611943	5427
131	10611945	7915
132	10611947	6803
133	10611949	8751
134	10611951	6804
135	10611953	7916
136	10611955	6805
137	10611957	6806
138	10611959	8752
139	10611961	10436
140	10611963	6807
141	10611965	10437
142	10611967	13788
143	10611969	8753
144	10611971	7917
145	10611973	11936
146	10611975	11496
147	10612963	7918
148	10612965	6808
149	10612967	6809
150	10612969	7919
151	10612971	7920
152	10612973	8754
153	10612975	7921
154	10612977	5428
155	10612979	8755
156	10612981	11937
157	10612983	8756
158	10612985	11497
159	10612987	6810
160	10612989	11498
161	10612991	6811
162	10612993	8757
163	10612995	11005
164	10612997	12179
165	10612999	13153
166	10613987	8758
167	10613989	5429
168	10613991	7922
169	10613993	5430
170	10613995	5431
171	10613997	6812
172	10613999	8759
173	10614001	11938
174	10614003	6813
175	10614005	8760
176	10614007	8761
177	10614009	7923
178	10614011	11939
179	10614013	7924
180	10614015	11006
181	10614017	7925
182	10614019	12180
183	10614021	13472
184	10614023	11499
185	10615011	8762
186	10615013	5432
187	10615015	8763
188	10615017	5433
189	10615019	7926
190	10615021	5434
191	10615023	7927
192	10615025	7928
193	10615027	8764
194	10615029	8765
195	10615031	7929
196	10615033	6814
197	10615035	7930
198	10615037	7931
199	10615039	11500
200	10615041	11501
201	10615043	11502
202	10615045	11940
203	10615047	8766
204	10616035	5435
205	10616037	6815
206	10616039	5436
207	10616041	8767
208	10616043	6816
209	10616045	6817
210	10616047	11941
211	10616049	11007
212	10616051	11942
213	10616053	7932
214	10616055	6818
215	10616057	12181
216	10616059	7933
217	10616061	7934
218	10616063	8768
219	10616065	12182
220	10616067	13473
221	10616069	11008
222	10616071	14056
223	10617059	7935
224	10617061	8769
225	10617063	7936
226	10617065	11503
227	10617067	8770
228	10617069	11504
229	10617071	11505
230	10617073	6819
231	10617075	7937
232	10617077	8771
233	10617079	11506
234	10617081	12183
235	10617083	12184
236	10617085	12185
237	10617087	7938
238	10617089	7939
239	10617091	11507
240	10617093	8772
241	10617095	11508
242	10618083	6820
243	10618085	5437
244	10618087	7940
245	10618089	7941
246	10618091	8773
247	10618093	8774
248	10618095	6821
249	10618097	7942
250	10618099	6822
251	10618101	11509
252	10618103	10438
253	10618105	11009
254	10618107	7943
255	10618109	13789
256	10618111	12186
257	10618113	11943
258	10618115	12187
259	10618117	12188
260	10618119	14057
261	10619109	8775
262	10619111	6823
263	10619113	8776
264	10619115	5438
265	10619117	8777
266	10619119	7944
267	10619121	7945
268	10619123	7946
269	10619125	8778
270	10619127	11510
271	10619129	13474
272	10619131	11511
273	10619133	7947
274	10619135	13154
275	10619137	11010
276	10619139	11512
277	10619141	11944
278	10619143	11513
279	10619145	11514
280	10620133	8779
281	10620135	5439
282	10620137	7948
283	10620139	11515
284	10620141	6824
285	10620143	7949
286	10620145	6825
287	10620147	6826
288	10620149	7950
289	10620151	7951
290	10620153	7952
291	10620155	7953
292	10620157	11011
293	10620159	7954
294	10620161	11945
295	10620163	13790
296	10620165	11516
297	10620167	11946
298	10620169	11947
299	10621159	8780
300	10621161	8781
301	10621163	6827
302	10621165	7955
303	10621167	11012
304	10621169	11948
305	10621171	8782
306	10621173	7956
307	10621175	6828
308	10621177	8783
309	10621179	12189
310	10621181	13155
311	10621183	12190
312	10621185	13791
313	10621187	11517
314	10621189	11949
315	10621191	11518
316	10621193	12191
317	10622185	6829
318	10622187	7957
319	10622189	7958
320	10622191	7959
321	10622193	11950
322	10622195	11951
323	10622197	8784
324	10622199	8785
325	10622201	11013
326	10622203	8786
327	10622205	7960
328	10622207	14058
329	10622209	13792
330	10622211	11952
331	10622213	14059
332	10622215	14202
333	10622217	14060
334	10623211	7961
335	10623213	7962
336	10623215	6830
337	10623217	7963
338	10623219	7964
339	10623221	13793
340	10623223	12192
341	10623225	7965
342	10623227	7966
343	10623229	13475
344	10623231	12193
345	10623233	13476
346	10623235	13477
347	10623237	12194
348	10623239	13478
349	10624237	11014
350	10624239	6831
351	10624241	11519
352	10624243	8787
353	10624245	12195
354	10624247	11953
355	10624249	12196
356	10624251	11520
357	10624253	11015
358	10624255	11954
359	10624257	11521
360	10624259	13794
361	10624261	14203
362	10624263	14312
363	10625263	6832
364	10625265	11955
365	10625267	7967
366	10625269	11016
367	10625271	8788
368	10625273	11017
369	10625275	12197
370	10625277	11018
371	10625279	11522
372	10625281	11523
373	10625283	14204
374	10625285	13479
375	10626289	14061
376	10626291	7968
377	10626293	11956
378	10626295	11524
379	10626297	11957
380	10626299	11019
381	10626301	11020
382	10626303	13480
383	10626305	12198
384	10626307	14313
385	10626309	12199
386	10627315	13795
387	10627317	11021
388	10627319	8789
389	10627321	8790
390	10627323	11022
391	10627325	11525
392	10627327	12200
393	10627329	14062
394	10627331	11526
395	10628343	12201
396	10628345	12202
397	10628347	11958
398	10628349	12203
399	10628351	11527
400	10861823	7969
401	10861825	5440
402	10861827	5441
403	10861829	7970
404	10861831	10439
405	10862835	7971
406	10862837	6833
407	10862839	7972
408	10862841	6834
409	10862843	7973
410	10862845	5442
411	10862847	8791
412	10862849	11528
413	10862851	8792
414	10862853	12204
415	10862855	7974
416	10862857	8793
417	10863855	5443
418	10863857	7975
419	10863859	5444
420	10863861	5445
421	10863863	7976
422	10863865	5446
423	10863867	6835
424	10863869	7977
425	10863871	7978
426	10863873	5447
427	10863875	11529
428	10863877	10440
429	10863879	6836
430	10863881	11023
431	10863883	8794
432	10864875	7979
433	10864877	7980
434	10864879	7981
435	10864881	6837
436	10864883	8795
437	10864885	7982
438	10864887	7983
439	10864889	7984
440	10864891	6838
441	10864893	6839
442	10864895	11530
443	10864897	8796
444	10864899	7985
445	10864901	6840
446	10864903	6841
447	10864905	11531
448	10864907	7986
449	10864909	11024
450	10865897	6842
451	10865899	7987
452	10865901	7988
453	10865903	5448
454	10865905	6843
455	10865907	5449
456	10865909	8797
457	10865911	8798
458	10865913	7989
459	10865915	6844
460	10865917	7990
461	10865919	7991
462	10865921	6845
463	10865923	6846
464	10865925	7992
465	10865927	8799
466	10865929	8800
467	10865931	7993
468	10865933	8801
469	10866919	5450
470	10866921	6847
471	10866923	5451
472	10866925	5452
473	10866927	7994
474	10866929	5453
475	10866931	6848
476	10866933	5454
477	10866935	7995
478	10866937	7996
479	10866939	7997
480	10866941	8802
481	10866943	5455
482	10866945	8803
483	10866947	8804
484	10866949	7998
485	10866951	13796
486	10866953	7999
487	10866955	11025
488	10866957	11026
489	10866959	11532
490	10867941	6849
491	10867943	8000
492	10867945	8001
493	10867947	8002
494	10867949	8003
495	10867951	6850
496	10867953	5456
497	10867955	6851
498	10867957	8004
499	10867959	8005
500	10867961	5457
501	10867963	6852
502	10867965	6853
503	10867967	8006
504	10867969	11027
505	10867971	6854
506	10867973	8805
507	10867975	11533
508	10867977	10441
509	10867979	13156
510	10867981	11534
511	10867983	11535
512	10868965	5458
513	10868967	5459
514	10868969	5460
515	10868971	6855
516	10868973	6856
517	10868975	6857
518	10868977	6858
519	10868979	8007
520	10868981	8008
521	10868983	6859
522	10868985	5461
523	10868987	8009
524	10868989	8806
525	10868991	6860
526	10868993	8010
527	10868995	12205
528	10868997	8807
529	10868999	11536
530	10869001	8011
531	10869003	12206
532	10869005	12207
533	10869007	8808
534	10869987	8012
535	10869989	5462
536	10869991	8013
537	10869993	8014
538	10869995	8015
539	10869997	5463
540	10869999	5464
541	10870001	6861
542	10870003	5465
543	10870005	8016
544	10870007	5466
545	10870009	6862
546	10870011	6863
547	10870013	8017
548	10870015	6864
549	10870017	8018
550	10870019	8809
551	10870021	8810
552	10870023	11537
553	10870025	12208
554	10870027	8811
555	10870029	12209
556	10870031	12210
557	10871009	6865
558	10871011	8019
559	10871013	8020
560	10871015	6866
561	10871017	6867
562	10871019	8021
563	10871021	8022
564	10871023	6868
565	10871025	5467
566	10871027	6869
567	10871029	8023
568	10871031	8812
569	10871033	5468
570	10871035	11538
571	10871037	8024
572	10871039	8025
573	10871041	8026
574	10871043	11028
575	10871045	12211
576	10871047	12212
577	10871049	8027
578	10871051	8813
579	10871053	13157
580	10871055	12213
581	10872033	6870
582	10872035	6871
583	10872037	6872
584	10872039	6873
585	10872041	5469
586	10872043	6874
587	10872045	6875
588	10872047	6876
589	10872049	5470
590	10872051	5471
591	10872053	8028
592	10872055	5472
593	10872057	6877
594	10872059	10442
595	10872061	8814
596	10872063	6878
597	10872065	8815
598	10872067	10443
599	10872069	6879
600	10872071	12214
601	10872073	12215
602	10872075	8816
603	10872077	11959
604	10872079	13797
605	10873055	8029
606	10873057	5473
607	10873059	6880
608	10873061	6881
609	10873063	5474
610	10873065	6882
611	10873067	8030
612	10873069	6883
613	10873071	6884
614	10873073	8031
615	10873075	6885
616	10873077	11029
617	10873079	8817
618	10873081	8032
619	10873083	6886
620	10873085	8033
621	10873087	6887
622	10873089	8034
623	10873091	8818
624	10873093	11030
625	10873095	8819
626	10873097	13158
627	10873099	8820
628	10873101	11960
629	10873103	14205
630	10874079	6888
631	10874081	6889
632	10874083	6890
633	10874085	5475
634	10874087	6891
635	10874089	8035
636	10874091	5476
637	10874093	6892
638	10874095	5477
639	10874097	6893
640	10874099	8821
641	10874101	11961
642	10874103	8822
643	10874105	8823
644	10874107	12216
645	10874109	10444
646	10874111	8036
647	10874113	11962
648	10874115	10445
649	10874117	8037
650	10874119	8038
651	10874121	11963
652	10874123	11964
653	10874125	11539
654	10874127	11031
655	10875103	5478
656	10875105	6894
657	10875107	8039
658	10875109	6895
659	10875111	5479
660	10875113	8824
661	10875115	8825
